"","Position_um","Intensity_mean"
"1",0,244.99104
"2",0.67,244.67497
"3",1.33,244.12505
"4",2,244.01208
"5",2.67,243.29217
"6",3.33,243.09644
"7",4,242.67492
"8",4.67,242.57414
"9",5.33,242.31276
"10",6,242.21987
"11",6.67,241.65031
"12",7.33,241.31466
"13",8,240.61872
"14",8.67,240.3164
"15",9.33,239.70549
"16",10,239.54377
"17",10.67,238.75168
"18",11.33,238.35276
"19",12,237.74728
"20",12.67,237.30346
"21",13.33,236.4659
"22",14,235.90318
"23",14.67,235.08049
"24",15.33,234.75426
"25",16,233.9909
"26",16.67,233.52974
"27",17.33,232.86667
"28",18,232.42885
"29",18.67,231.70548
"30",19.33,231.39519
"31",20,230.95746
"32",20.67,230.52275
"33",21.33,230.26627
"34",22,230.41622
"35",22.67,230.42893
"36",23.33,230.14693
"37",24,229.79405
"38",24.67,229.4316
"39",25.33,229.19156
"40",26,228.93894
"41",26.67,228.55236
"42",27.33,228.11022
"43",28,227.24444
"44",28.67,226.55948
"45",29.33,225.96889
"46",30,225.44889
"47",30.67,224.59519
"48",31.33,223.89365
"49",32,222.51142
"50",32.67,221.37352
"51",33.33,220.12849
"52",34,219.19107
"53",34.67,217.88353
"54",35.33,216.71401
"55",36,215.84688
"56",36.67,215.14177
"57",37.33,214.32557
"58",38,213.63586
"59",38.67,213.76626
"60",39.33,213.11544
"61",40,213.13408
"62",40.67,212.72343
"63",41.33,212.45928
"64",42,212.03479
"65",42.67,211.86539
"66",43.33,210.73453
"67",44,210.91481
"68",44.67,210.12786
"69",45.33,210.14062
"70",46,209.3652
"71",46.67,209.55579
"72",47.33,209.29595
"73",48,209.64297
"74",48.67,209.22755
"75",49.33,208.87192
"76",50,208.18035
"77",50.67,208.23739
"78",51.33,208.22747
"79",52,208.52151
"80",52.67,207.63063
"81",53.33,207.87859
"82",54,207.07301
"83",54.67,206.99173
"84",55.33,206.47981
"85",56,207.40907
"86",56.67,207.28946
"87",57.33,208.36598
"88",58,207.42932
"89",58.67,208.23
"90",59.33,208.07174
"91",60,209.24537
"92",60.67,209.12564
"93",61.33,209.72181
"94",62,209.16771
"95",62.67,209.94244
"96",63.33,209.30452
"97",64,209.8148
"98",64.67,209.23932
"99",65.33,209.50061
"100",66,208.99316
"101",66.67,209.22329
"102",67.33,208.13026
"103",68,207.90264
"104",68.67,207.44311
"105",69.33,207.60298
"106",70,207.65827
"107",70.67,208.37738
"108",71.33,208.20772
"109",72,209.41924
"110",72.67,209.2971
"111",73.33,210.09734
"112",74,209.3919
"113",74.67,209.51391
"114",75.33,209.31045
"115",76,209.5682
"116",76.67,209.16996
"117",77.33,209.82174
"118",78,209.48805
"119",78.67,210.18373
"120",79.33,209.30897
"121",80,209.42439
"122",80.67,208.81294
"123",81.33,209.2
"124",82,208.82657
"125",82.67,209.29871
"126",83.33,208.72289
"127",84,209.11769
"128",84.67,208.73925
"129",85.33,209.30996
"130",86,208.73783
"131",86.67,208.88539
"132",87.33,208.8686
"133",88,209.33747
"134",88.67,209.27539
"135",89.33,209.75183
"136",90,209.16796
"137",90.67,209.50076
"138",91.33,209.03952
"139",92,209.58441
"140",92.67,209.0732
"141",93.33,209.8465
"142",94,209.58352
"143",94.67,209.93507
"144",95.33,209.40942
"145",96,209.82786
"146",96.67,209.61835
"147",97.33,210.04165
"148",98,209.50146
"149",98.67,210.12541
"150",99.33,210.05137
"151",100,211.14756
"152",100.67,210.93575
"153",101.33,211.58033
"154",102,210.98555
"155",102.67,211.38455
"156",103.33,211.15695
"157",104,211.18769
"158",104.67,210.67538
"159",105.33,210.51938
"160",106,210.0868
"161",106.67,209.83325
"162",107.33,209.33779
"163",108,209.8541
"164",108.67,209.45221
"165",109.33,210.05474
"166",110,209.62801
"167",110.67,210.44218
"168",111.33,209.81106
"169",112,210.70661
"170",112.67,209.95417
"171",113.33,210.68906
"172",114,210.81599
"173",114.67,211.07204
"174",115.33,210.82084
"175",116,211.00214
"176",116.67,210.4248
"177",117.33,209.71532
"178",118,209.38497
"179",118.67,209.55912
"180",119.33,209.33791
"181",120,209.4744
"182",120.67,208.86462
"183",121.33,209.15188
"184",122,208.97879
"185",122.67,209.76445
"186",123.33,209.14983
"187",124,209.52822
"188",124.67,209.23911
"189",125.33,209.9396
"190",126,209.49719
"191",126.67,209.20199
"192",127.33,208.9632
"193",128,208.82723
"194",128.67,208.83267
"195",129.33,209.10867
"196",130,208.61663
"197",130.67,208.15181
"198",131.33,207.59923
"199",132,207.50046
"200",132.67,207.06306
"201",133.33,207.6303
"202",134,207.70779
"203",134.67,208.73474
"204",135.33,208.96428
"205",136,208.88863
"206",136.67,208.62644
"207",137.33,209.0536
"208",138,208.91532
"209",138.67,208.9784
"210",139.33,208.07458
"211",140,208.01311
"212",140.67,207.51307
"213",141.33,207.46987
"214",142,206.30734
"215",142.67,205.92053
"216",143.33,205.44884
"217",144,205.1027
"218",144.67,204.52462
"219",145.33,204.74719
"220",146,204.98898
"221",146.67,205.99782
"222",147.33,205.91102
"223",148,206.63977
"224",148.67,206.72991
"225",149.33,207.84543
"226",150,207.8184
"227",150.67,207.7659
"228",151.33,207.92307
"229",152,208.09217
"230",152.67,207.12057
"231",153.33,207.25089
"232",154,206.68164
"233",154.67,206.65275
"234",155.33,205.38108
"235",156,205.04857
"236",156.67,204.4252
"237",157.33,204.91496
"238",158,204.71835
"239",158.67,204.95919
"240",159.33,204.55717
"241",160,204.95747
"242",160.67,205.2572
"243",161.33,205.72263
"244",162,205.86288
"245",162.67,206.59805
"246",163.33,206.33943
"247",164,207.01435
"248",164.67,207.16856
"249",165.33,207.9373
"250",166,207.30121
"251",166.67,206.96394
"252",167.33,206.34604
"253",168,206.69235
"254",168.67,206.21018
"255",169.33,205.45444
"256",170,205.01004
"257",170.67,205.33453
"258",171.33,204.50341
"259",172,205.02933
"260",172.67,204.64062
"261",173.33,205.30581
"262",174,205.09867
"263",174.67,205.47902
"264",175.33,205.37003
"265",176,205.17716
"266",176.67,205.22152
"267",177.33,205.32208
"268",178,204.89124
"269",178.67,205.11791
"270",179.33,204.72965
"271",180,205.15912
"272",180.67,204.57835
"273",181.33,204.66676
"274",182,204.538
"275",182.67,204.79817
"276",183.33,204.14549
"277",184,204.91437
"278",184.67,204.38564
"279",185.33,205.16147
"280",186,205.17742
"281",186.67,205.47453
"282",187.33,205.30684
"283",188,205.36226
"284",188.67,205.00338
"285",189.33,205.43405
"286",190,205.30635
"287",190.67,205.81519
"288",191.33,205.44644
"289",192,205.89765
"290",192.67,206.33754
"291",193.33,207.00303
"292",194,206.9004
"293",194.67,207.5818
"294",195.33,207.13947
"295",196,207.82085
"296",196.67,207.51622
"297",197.33,207.46498
"298",198,207.46715
"299",198.67,208.51644
"300",199.33,207.98822
"301",200,208.54862
"302",200.67,208.78074
"303",201.33,209.18209
"304",202,208.71911
"305",202.67,209.2019
"306",203.33,209.05032
"307",204,209.60381
"308",204.67,209.18266
"309",205.33,209.59044
"310",206,209.09147
"311",206.67,209.80445
"312",207.33,209.86586
"313",208,210.30471
"314",208.67,210.04218
"315",209.33,210.62576
"316",210,211.05494
"317",210.67,211.38315
"318",211.33,210.75615
"319",212,210.67889
"320",212.67,210.49417
"321",213.33,210.14725
"322",214,209.91456
"323",214.67,210.73942
"324",215.33,210.65085
"325",216,211.44849
"326",216.67,210.97956
"327",217.33,211.71707
"328",218,211.6188
"329",218.67,211.71635
"330",219.33,211.24751
"331",220,211.9924
"332",220.67,211.85986
"333",221.33,211.71503
"334",222,211.87002
"335",222.67,212.12186
"336",223.33,211.70374
"337",224,211.55719
"338",224.67,211.64178
"339",225.33,212.02338
"340",226,211.71845
"341",226.67,211.78805
"342",227.33,211.41467
"343",228,211.76294
"344",228.67,211.3874
"345",229.33,212.42741
"346",230,212.00899
"347",230.67,211.67618
"348",231.33,211.02271
"349",232,211.08369
"350",232.67,211.31098
"351",233.33,211.89111
"352",234,211.6705
"353",234.67,212.95062
"354",235.33,212.8524
"355",236,213.27413
"356",236.67,212.65435
"357",237.33,213.22667
"358",238,213.07454
"359",238.67,213.39421
"360",239.33,213.0621
"361",240,212.84723
"362",240.67,212.14821
"363",241.33,211.90367
"364",242,211.23802
"365",242.67,211.34472
