"","Position_um","Intensity_mean"
"1",0,239.52414
"2",0.67,239.40533
"3",1.33,239.1907
"4",2,239.00645
"5",2.67,238.77365
"6",3.33,238.60916
"7",4,238.44334
"8",4.67,238.20845
"9",5.33,238.0699
"10",6,237.78995
"11",6.67,237.6009
"12",7.33,237.4363
"13",8,237.32248
"14",8.67,237.27186
"15",9.33,237.00341
"16",10,237.03107
"17",10.67,236.9212
"18",11.33,237.03448
"19",12,237.05569
"20",12.67,237.0661
"21",13.33,237.13219
"22",14,237.54229
"23",14.67,237.83364
"24",15.33,238.10252
"25",16,238.32649
"26",16.67,238.68259
"27",17.33,238.86197
"28",18,238.96098
"29",18.67,239.07812
"30",19.33,239.03749
"31",20,238.96511
"32",20.67,238.81964
"33",21.33,238.84129
"34",22,238.91399
"35",22.67,238.78933
"36",23.33,238.7028
"37",24,238.57326
"38",24.67,238.4999
"39",25.33,238.35841
"40",26,237.99725
"41",26.67,237.6825
"42",27.33,237.31546
"43",28,236.92028
"44",28.67,236.67244
"45",29.33,236.44306
"46",30,236.17705
"47",30.67,236.05974
"48",31.33,236.03579
"49",32,236.11778
"50",32.67,236.17172
"51",33.33,236.33186
"52",34,236.40693
"53",34.67,236.36079
"54",35.33,236.29964
"55",36,236.46919
"56",36.67,236.43946
"57",37.33,236.54346
"58",38,236.43439
"59",38.67,236.35911
"60",39.33,236.30639
"61",40,236.19663
"62",40.67,235.85774
"63",41.33,235.40439
"64",42,235.23293
"65",42.67,235.19444
"66",43.33,235.14906
"67",44,235.12617
"68",44.67,235.28085
"69",45.33,235.20543
"70",46,235.01712
"71",46.67,234.65195
"72",47.33,234.41929
"73",48,234.38645
"74",48.67,234.44161
"75",49.33,234.61727
"76",50,234.6744
"77",50.67,234.69995
"78",51.33,234.60821
"79",52,234.38932
"80",52.67,234.40493
"81",53.33,234.38908
"82",54,234.26307
"83",54.67,233.64595
"84",55.33,233.42627
"85",56,233.39652
"86",56.67,233.36941
"87",57.33,233.36352
"88",58,233.42311
"89",58.67,233.44645
"90",59.33,233.4641
"91",60,233.2231
"92",60.67,233.14329
"93",61.33,233.2709
"94",62,233.42849
"95",62.67,233.61506
"96",63.33,233.75733
"97",64,233.88067
"98",64.67,233.83472
"99",65.33,233.91222
"100",66,233.90005
"101",66.67,234.0291
"102",67.33,233.95996
"103",68,234.04459
"104",68.67,234.26969
"105",69.33,234.24773
"106",70,234.37254
"107",70.67,234.71418
"108",71.33,234.86873
"109",72,234.86305
"110",72.67,234.87351
"111",73.33,234.68001
"112",74,234.21372
"113",74.67,233.81756
"114",75.33,233.61404
"115",76,233.3657
"116",76.67,233.2583
"117",77.33,233.06587
"118",78,232.97706
"119",78.67,232.76864
"120",79.33,232.73645
"121",80,232.77
"122",80.67,232.85591
"123",81.33,232.79027
"124",82,232.7204
"125",82.67,232.90017
"126",83.33,233.03605
"127",84,233.38124
"128",84.67,233.776
"129",85.33,234.2675
"130",86,234.56374
"131",86.67,234.8656
"132",87.33,235.09799
"133",88,235.22199
"134",88.67,235.514
"135",89.33,236.04195
"136",90,236.50339
"137",90.67,236.89628
"138",91.33,237.33454
"139",92,237.59826
"140",92.67,237.79853
"141",93.33,238.0256
"142",94,238.28383
"143",94.67,238.54751
"144",95.33,238.55145
"145",96,238.37825
"146",96.67,238.2101
"147",97.33,238.12998
"148",98,237.9927
"149",98.67,237.59213
"150",99.33,237.27944
"151",100,237.02565
"152",100.67,237.00578
"153",101.33,236.86772
"154",102,236.86482
"155",102.67,237.19708
"156",103.33,237.40231
"157",104,237.56065
"158",104.67,237.53395
"159",105.33,237.42596
"160",106,237.4249
"161",106.67,237.34737
"162",107.33,237.19773
"163",108,237.10324
"164",108.67,236.87907
"165",109.33,236.52297
"166",110,236.35609
"167",110.67,236.09155
"168",111.33,235.71946
"169",112,235.30741
"170",112.67,235.02704
"171",113.33,234.7053
"172",114,234.33814
"173",114.67,234.07336
"174",115.33,234.14028
"175",116,234.21619
"176",116.67,234.28417
"177",117.33,234.38267
"178",118,234.45631
"179",118.67,234.55124
"180",119.33,234.50957
"181",120,234.33657
"182",120.67,234.28624
"183",121.33,234.6288
"184",122,234.99612
"185",122.67,235.0297
"186",123.33,234.85453
"187",124,234.73093
"188",124.67,234.49555
"189",125.33,234.46452
"190",126,234.57578
"191",126.67,234.50756
"192",127.33,234.49743
"193",128,234.53832
"194",128.67,234.46875
"195",129.33,234.48112
"196",130,234.45221
"197",130.67,234.32819
"198",131.33,234.11392
"199",132,233.82052
"200",132.67,233.85181
"201",133.33,233.92703
"202",134,234.06106
"203",134.67,233.99551
"204",135.33,233.87679
"205",136,233.55973
"206",136.67,233.38019
"207",137.33,233.47307
"208",138,233.46097
"209",138.67,233.53791
"210",139.33,233.41716
"211",140,233.33621
"212",140.67,233.26435
"213",141.33,233.00281
"214",142,232.68271
"215",142.67,232.62764
"216",143.33,232.84685
"217",144,233.22607
"218",144.67,233.40061
"219",145.33,233.63009
"220",146,233.84882
"221",146.67,234.21154
"222",147.33,234.67009
"223",148,235.022
"224",148.67,235.01053
"225",149.33,235.14513
"226",150,235.25879
"227",150.67,235.30603
"228",151.33,235.17957
"229",152,235.01928
"230",152.67,234.9896
"231",153.33,235.09341
"232",154,234.97583
"233",154.67,234.83546
"234",155.33,234.95057
"235",156,234.76145
"236",156.67,234.6256
"237",157.33,234.49831
"238",158,234.42302
"239",158.67,234.48438
"240",159.33,234.59143
"241",160,234.53831
"242",160.67,234.40059
"243",161.33,234.27168
"244",162,234.10463
"245",162.67,233.85873
"246",163.33,233.71827
"247",164,233.64979
"248",164.67,233.70703
"249",165.33,234.02365
"250",166,234.2316
"251",166.67,234.17239
"252",167.33,234.29731
"253",168,234.45693
"254",168.67,234.68987
"255",169.33,234.72739
"256",170,234.8184
"257",170.67,234.91039
"258",171.33,235.15794
"259",172,235.28978
"260",172.67,235.49426
"261",173.33,235.47102
"262",174,235.21001
"263",174.67,234.81822
"264",175.33,234.58734
"265",176,234.42818
"266",176.67,234.23724
"267",177.33,234.1548
"268",178,234.08257
"269",178.67,234.14715
"270",179.33,234.00028
"271",180,234.01163
"272",180.67,234.1423
"273",181.33,234.23346
"274",182,234.3686
"275",182.67,234.50569
"276",183.33,234.5421
"277",184,234.78781
"278",184.67,235.1612
"279",185.33,235.2197
"280",186,235.16463
"281",186.67,234.98049
"282",187.33,234.98496
"283",188,234.89834
"284",188.67,234.96541
"285",189.33,234.88751
"286",190,234.98742
"287",190.67,235.09267
"288",191.33,235.28972
"289",192,235.28173
"290",192.67,235.35643
"291",193.33,235.37157
"292",194,235.23715
"293",194.67,235.00968
"294",195.33,234.95933
"295",196,235.15082
"296",196.67,235.42209
"297",197.33,235.52787
"298",198,235.51578
"299",198.67,235.57316
"300",199.33,235.68339
"301",200,235.77454
"302",200.67,235.97506
"303",201.33,235.9092
"304",202,235.7368
"305",202.67,235.70982
"306",203.33,235.55075
"307",204,235.35093
"308",204.67,235.23996
"309",205.33,235.26059
"310",206,235.39574
"311",206.67,235.41778
"312",207.33,235.43298
"313",208,235.49204
"314",208.67,235.5936
"315",209.33,235.54258
"316",210,235.47049
"317",210.67,235.41262
"318",211.33,235.17822
"319",212,235.01306
"320",212.67,235.08292
"321",213.33,235.09298
"322",214,235.21422
"323",214.67,235.16445
"324",215.33,235.06392
"325",216,234.93676
"326",216.67,234.9961
"327",217.33,235.03138
"328",218,235.03004
"329",218.67,235.00876
"330",219.33,235.13959
"331",220,235.27893
"332",220.67,234.96675
"333",221.33,234.70696
"334",222,234.6207
"335",222.67,234.51217
"336",223.33,234.19704
"337",224,233.6596
"338",224.67,233.38639
"339",225.33,233.35799
"340",226,233.35397
"341",226.67,233.22117
"342",227.33,233.09791
"343",228,232.95688
"344",228.67,233.0091
"345",229.33,233.08139
"346",230,233.09098
"347",230.67,233.21933
"348",231.33,233.20092
"349",232,233.27368
"350",232.67,233.25582
"351",233.33,233.42963
"352",234,233.46968
"353",234.67,233.43543
"354",235.33,233.48409
"355",236,233.57156
"356",236.67,233.47489
"357",237.33,233.41302
"358",238,233.3104
"359",238.67,233.18454
