"","Position_um","Intensity_mean"
"1",0,251.82444
"2",0.67,251.89947
"3",1.33,251.83094
"4",2,251.82609
"5",2.67,251.76662
"6",3.33,251.76631
"7",4,251.75929
"8",4.67,251.78861
"9",5.33,251.862
"10",6,251.87017
"11",6.67,251.89761
"12",7.33,251.91347
"13",8,251.85715
"14",8.67,251.82173
"15",9.33,251.66867
"16",10,251.62005
"17",10.67,251.36187
"18",11.33,251.22246
"19",12,250.8863
"20",12.67,250.81089
"21",13.33,250.52717
"22",14,250.49897
"23",14.67,250.28823
"24",15.33,250.16604
"25",16,249.86875
"26",16.67,249.85622
"27",17.33,249.94004
"28",18,249.91181
"29",18.67,249.82382
"30",19.33,249.78959
"31",20,249.7455
"32",20.67,249.61195
"33",21.33,249.52414
"34",22,249.35308
"35",22.67,249.47205
"36",23.33,249.65744
"37",24,249.91023
"38",24.67,249.94764
"39",25.33,250.05414
"40",26,250.04787
"41",26.67,249.91284
"42",27.33,249.87796
"43",28,249.66746
"44",28.67,249.44708
"45",29.33,249.35928
"46",30,249.25546
"47",30.67,249.35795
"48",31.33,249.20345
"49",32,249.08756
"50",32.67,249.06734
"51",33.33,249.10555
"52",34,249.19196
"53",34.67,249.15148
"54",35.33,249.12213
"55",36,249.06711
"56",36.67,249.06574
"57",37.33,248.91431
"58",38,248.71992
"59",38.67,248.688
"60",39.33,248.55159
"61",40,248.29188
"62",40.67,248.16357
"63",41.33,247.97717
"64",42,247.95737
"65",42.67,247.77586
"66",43.33,247.83573
"67",44,247.7191
"68",44.67,247.35284
"69",45.33,247.25832
"70",46,247.32839
"71",46.67,247.27764
"72",47.33,247.0464
"73",48,246.41893
"74",48.67,245.9573
"75",49.33,245.33452
"76",50,244.90369
"77",50.67,244.47707
"78",51.33,244.53888
"79",52,244.92112
"80",52.67,245.05734
"81",53.33,244.9703
"82",54,245.00102
"83",54.67,245.60817
"84",55.33,246.27249
"85",56,246.76938
"86",56.67,247.08017
"87",57.33,247.22615
"88",58,247.61738
"89",58.67,247.5727
"90",59.33,247.60004
"91",60,247.4597
"92",60.67,247.63508
"93",61.33,247.75337
"94",62,247.7893
"95",62.67,247.72987
"96",63.33,247.69852
"97",64,247.84953
"98",64.67,247.88025
"99",65.33,248.03805
"100",66,248.09894
"101",66.67,248.2561
"102",67.33,248.28594
"103",68,248.4492
"104",68.67,248.47345
"105",69.33,248.52711
"106",70,248.48995
"107",70.67,248.43622
"108",71.33,248.42205
"109",72,248.36416
"110",72.67,248.27441
