"","Position_um","Intensity_mean"
"1",0,200.60622
"2",0.67,200.86728
"3",1.33,201.01107
"4",2,200.92778
"5",2.67,200.81266
"6",3.33,200.90193
"7",4,200.56625
"8",4.67,200.32308
"9",5.33,200.43708
"10",6,200.60073
"11",6.67,201.08262
"12",7.33,201.15595
"13",8,201.38187
"14",8.67,201.74369
"15",9.33,201.85826
"16",10,201.79765
"17",10.67,201.46937
"18",11.33,201.13276
"19",12,200.98075
"20",12.67,201.09832
"21",13.33,201.46889
"22",14,201.86459
"23",14.67,202.19431
"24",15.33,202.39906
"25",16,202.88667
"26",16.67,203.79715
"27",17.33,204.56778
"28",18,204.38156
"29",18.67,204.34264
"30",19.33,204.95378
"31",20,205.58654
"32",20.67,206.08434
"33",21.33,206.17742
"34",22,205.93858
"35",22.67,205.89534
"36",23.33,205.25115
"37",24,204.35485
"38",24.67,203.61274
"39",25.33,203.78067
"40",26,203.74594
"41",26.67,203.32186
"42",27.33,202.99347
"43",28,203.00281
"44",28.67,202.88206
"45",29.33,202.82891
"46",30,202.98074
"47",30.67,203.14548
"48",31.33,203.74627
"49",32,204.17814
"50",32.67,204.6079
"51",33.33,204.48154
"52",34,204.42051
"53",34.67,204.84694
"54",35.33,204.72054
"55",36,204.08537
"56",36.67,203.4045
"57",37.33,203.08119
"58",38,203.35578
"59",38.67,203.41641
"60",39.33,203.54698
"61",40,203.98497
"62",40.67,203.75369
"63",41.33,203.43606
"64",42,202.80105
"65",42.67,202.35249
"66",43.33,202.30213
"67",44,202.09028
"68",44.67,201.6193
"69",45.33,201.45744
"70",46,201.49635
"71",46.67,200.94346
"72",47.33,200.1332
"73",48,199.42373
"74",48.67,198.62801
"75",49.33,198.13592
"76",50,198.43879
"77",50.67,199.05645
"78",51.33,199.12227
"79",52,199.02813
"80",52.67,199.27148
"81",53.33,199.55239
"82",54,199.8404
"83",54.67,200.37649
"84",55.33,201.16725
"85",56,201.34996
"86",56.67,201.01814
"87",57.33,200.98432
"88",58,200.56759
"89",58.67,200.21729
"90",59.33,199.55895
