"","Position_um","Intensity_mean"
"1",0,239.42787
"2",0.67,239.28441
"3",1.33,238.95808
"4",2,239.05946
"5",2.67,238.83537
"6",3.33,238.6511
"7",4,238.19248
"8",4.67,237.92907
"9",5.33,237.7859
"10",6,237.71446
"11",6.67,237.37699
"12",7.33,237.14431
"13",8,236.76988
"14",8.67,236.63578
"15",9.33,236.74138
"16",10,236.71023
"17",10.67,236.23573
"18",11.33,236.26203
"19",12,235.81648
"20",12.67,235.73893
"21",13.33,235.71605
"22",14,235.41013
"23",14.67,235.19538
"24",15.33,235.03627
"25",16,234.97273
"26",16.67,234.89951
"27",17.33,234.58666
"28",18,234.36392
"29",18.67,234.42361
"30",19.33,233.78093
"31",20,233.80808
"32",20.67,233.73462
"33",21.33,233.62462
"34",22,233.56119
"35",22.67,234.02738
"36",23.33,233.65654
"37",24,233.46786
"38",24.67,233.64717
"39",25.33,234.10093
"40",26,233.7376
"41",26.67,234.01702
"42",27.33,233.86663
"43",28,233.83776
"44",28.67,233.6616
"45",29.33,233.14772
"46",30,232.7048
"47",30.67,232.59453
"48",31.33,232.26094
"49",32,231.80427
"50",32.67,232.15774
"51",33.33,231.46474
"52",34,231.39502
"53",34.67,231.40797
"54",35.33,231.45412
"55",36,230.99965
"56",36.67,230.86442
"57",37.33,230.08218
"58",38,229.15134
"59",38.67,229.17809
"60",39.33,228.93356
"61",40,228.76012
"62",40.67,228.73258
"63",41.33,228.38703
"64",42,227.89004
"65",42.67,228.09004
"66",43.33,227.71474
"67",44,227.52081
"68",44.67,227.7372
"69",45.33,227.69741
"70",46,226.99419
"71",46.67,226.96647
"72",47.33,227.41054
"73",48,227.22462
"74",48.67,226.98843
"75",49.33,227.35098
"76",50,226.91418
"77",50.67,226.87676
"78",51.33,226.4857
"79",52,226.86647
"80",52.67,226.90955
"81",53.33,226.49219
"82",54,226.56812
"83",54.67,226.63742
"84",55.33,226.22652
"85",56,226.22604
"86",56.67,226.55911
"87",57.33,227.00355
"88",58,227.03484
"89",58.67,227.13956
"90",59.33,226.94116
"91",60,227.10195
"92",60.67,226.74648
"93",61.33,227.01384
"94",62,226.71915
"95",62.67,226.94871
"96",63.33,226.56099
"97",64,226.34659
"98",64.67,225.85827
"99",65.33,225.81632
"100",66,225.74458
"101",66.67,226.06813
"102",67.33,225.94844
"103",68,226.03808
"104",68.67,225.71121
"105",69.33,225.26926
"106",70,225.43435
"107",70.67,225.32694
"108",71.33,225.22654
"109",72,225.66168
"110",72.67,225.29093
"111",73.33,225.29409
"112",74,225.12367
"113",74.67,225.26822
"114",75.33,225.0253
"115",76,225.33049
"116",76.67,225.16018
"117",77.33,225.01318
"118",78,225.17778
"119",78.67,224.89082
"120",79.33,225.37178
"121",80,226.14756
"122",80.67,225.57924
"123",81.33,225.97628
"124",82,225.91511
"125",82.67,226.12626
"126",83.33,225.81189
"127",84,226.4025
"128",84.67,226.10778
"129",85.33,226.83302
"130",86,226.85765
"131",86.67,227.53187
"132",87.33,227.2304
"133",88,227.75978
"134",88.67,227.57747
"135",89.33,227.747
"136",90,227.67483
"137",90.67,227.95284
"138",91.33,227.98773
"139",92,228.36142
"140",92.67,228.38689
"141",93.33,228.47845
"142",94,228.30436
"143",94.67,228.58658
"144",95.33,228.47807
"145",96,228.71539
"146",96.67,228.44639
"147",97.33,229.00173
"148",98,228.72847
"149",98.67,228.67115
