"","Position_um","Intensity_mean"
"1",0,223.10751
"2",0.67,223.20937
"3",1.33,222.58257
"4",2,222.83058
"5",2.67,222.18405
"6",3.33,222.37868
"7",4,221.64423
"8",4.67,221.66263
"9",5.33,221.12192
"10",6,220.99805
"11",6.67,220.5349
"12",7.33,220.70983
"13",8,219.67755
"14",8.67,219.98781
"15",9.33,219.99814
"16",10,219.81992
"17",10.67,219.23707
"18",11.33,220.25172
"19",12,220.59404
"20",12.67,221.01427
"21",13.33,221.33035
"22",14,222.14783
"23",14.67,221.88131
"24",15.33,222.19484
"25",16,222.00622
"26",16.67,222.46432
"27",17.33,221.45391
"28",18,220.78142
"29",18.67,219.5139
"30",19.33,219.22684
"31",20,218.70787
"32",20.67,219.0529
"33",21.33,218.54182
"34",22,219.76955
"35",22.67,219.60941
"36",23.33,220.69988
"37",24,220.24466
"38",24.67,220.23854
"39",25.33,219.62796
"40",26,220.04134
"41",26.67,219.48098
"42",27.33,220.11547
"43",28,219.852
"44",28.67,219.96418
"45",29.33,219.45605
"46",30,219.99511
"47",30.67,220.22923
"48",31.33,220.66943
"49",32,220.76907
"50",32.67,221.77444
"51",33.33,222.26263
"52",34,222.24986
"53",34.67,222.14999
"54",35.33,222.81084
"55",36,222.02036
"56",36.67,222.07045
"57",37.33,220.94093
"58",38,220.46191
"59",38.67,218.99886
"60",39.33,218.98039
"61",40,218.18428
"62",40.67,219.00445
"63",41.33,217.91268
"64",42,218.0109
"65",42.67,217.20347
"66",43.33,218.08776
"67",44,217.83568
"68",44.67,218.50707
"69",45.33,218.06216
"70",46,218.16422
"71",46.67,217.6968
"72",47.33,217.72072
"73",48,216.49636
"74",48.67,215.95502
"75",49.33,215.29751
"76",50,215.96916
"77",50.67,215.60294
"78",51.33,216.1524
"79",52,215.84139
"80",52.67,217.17045
"81",53.33,217.48223
"82",54,217.83854
"83",54.67,217.3188
"84",55.33,217.61744
"85",56,217.94662
"86",56.67,219.63169
"87",57.33,218.99032
"88",58,219.94436
"89",58.67,219.64674
"90",59.33,219.8144
"91",60,218.52328
"92",60.67,218.58458
"93",61.33,217.89035
"94",62,217.89039
"95",62.67,216.74466
"96",63.33,216.02134
"97",64,214.36768
"98",64.67,214.03386
"99",65.33,212.87534
"100",66,212.23782
"101",66.67,210.75035
"102",67.33,210.84421
"103",68,209.95054
"104",68.67,210.43411
"105",69.33,209.21077
"106",70,210.6059
"107",70.67,210.14026
"108",71.33,210.92565
"109",72,209.43004
"110",72.67,208.658
"111",73.33,207.1689
"112",74,207.69881
"113",74.67,207.00942
"114",75.33,207.78835
"115",76,207.14992
"116",76.67,208.14284
"117",77.33,207.34268
"118",78,207.89986
"119",78.67,206.97714
"120",79.33,206.68201
"121",80,205.33263
"122",80.67,205.66558
"123",81.33,205.12706
"124",82,205.61966
"125",82.67,204.55395
"126",83.33,205.31414
"127",84,204.37224
"128",84.67,205.06816
"129",85.33,203.85325
"130",86,203.93854
"131",86.67,203.38261
"132",87.33,204.39179
"133",88,203.4756
"134",88.67,202.6412
"135",89.33,201.46333
"136",90,201.07494
"137",90.67,200.29245
"138",91.33,201.28653
"139",92,201.006
"140",92.67,201.30412
"141",93.33,200.66191
"142",94,202.15947
"143",94.67,202.89762
"144",95.33,204.54508
"145",96,204.4376
"146",96.67,205.84946
"147",97.33,206.18786
"148",98,208.10431
"149",98.67,208.28813
"150",99.33,208.63649
"151",100,207.81841
"152",100.67,207.31186
"153",101.33,206.21333
"154",102,206.39061
"155",102.67,206.15547
"156",103.33,207.39587
"157",104,207.17214
"158",104.67,206.72991
"159",105.33,206.79035
"160",106,208.00082
"161",106.67,208.31215
"162",107.33,209.04072
"163",108,208.41368
"164",108.67,209.1503
"165",109.33,208.50515
"166",110,208.63462
"167",110.67,208.21169
"168",111.33,207.76404
"169",112,207.25102
"170",112.67,207.81027
"171",113.33,207.28013
"172",114,208.08285
"173",114.67,206.97221
"174",115.33,206.95521
"175",116,206.12897
"176",116.67,206.2892
"177",117.33,205.85564
"178",118,206.31021
"179",118.67,205.54941
"180",119.33,205.98288
"181",120,205.78337
"182",120.67,206.18908
"183",121.33,205.29986
"184",122,206.11037
"185",122.67,205.71116
"186",123.33,206.26515
"187",124,205.96457
"188",124.67,206.81214
"189",125.33,206.80991
"190",126,207.10181
"191",126.67,206.8225
"192",127.33,206.7596
"193",128,206.86916
"194",128.67,206.71076
"195",129.33,206.35257
"196",130,206.36631
"197",130.67,205.56564
"198",131.33,205.78421
"199",132,206.45013
"200",132.67,207.73664
"201",133.33,207.66475
"202",134,208.2268
"203",134.67,208.33648
"204",135.33,210.06654
"205",136,210.30001
"206",136.67,211.36743
"207",137.33,211.12528
"208",138,211.59791
"209",138.67,210.64853
"210",139.33,210.69253
"211",140,210.14293
"212",140.67,210.05146
"213",141.33,210.01791
"214",142,210.83737
"215",142.67,210.16135
"216",143.33,210.3414
"217",144,209.78569
"218",144.67,210.67044
"219",145.33,210.09954
"220",146,210.25564
"221",146.67,209.1055
"222",147.33,210.21472
"223",148,209.53772
"224",148.67,210.41943
"225",149.33,209.89698
"226",150,210.17347
"227",150.67,210.15577
"228",151.33,210.15604
"229",152,209.61088
"230",152.67,209.85515
"231",153.33,209.68298
"232",154,210.98435
"233",154.67,210.92893
"234",155.33,211.35649
"235",156,209.78331
"236",156.67,209.9392
"237",157.33,210.07574
"238",158,210.29228
"239",158.67,210.18911
"240",159.33,210.74093
"241",160,210.33907
"242",160.67,210.84103
"243",161.33,209.68574
"244",162,209.85026
"245",162.67,209.86745
"246",163.33,209.53658
"247",164,208.18879
"248",164.67,208.91517
"249",165.33,208.42763
"250",166,209.27778
"251",166.67,209.78031
"252",167.33,210.42462
"253",168,209.96734
"254",168.67,210.37929
"255",169.33,209.61849
"256",170,209.83227
"257",170.67,209.79344
"258",171.33,210.27595
"259",172,209.45747
"260",172.67,209.49048
"261",173.33,208.77977
"262",174,209.11782
"263",174.67,208.75928
"264",175.33,209.21525
"265",176,209.4701
"266",176.67,210.54417
"267",177.33,210.2731
"268",178,210.8105
"269",178.67,210.54445
"270",179.33,210.65018
"271",180,210.0252
"272",180.67,210.54965
"273",181.33,210.82664
"274",182,211.32832
"275",182.67,210.77676
"276",183.33,211.03671
"277",184,210.73845
"278",184.67,209.74315
"279",185.33,208.17937
"280",186,208.01356
"281",186.67,207.39054
"282",187.33,207.7808
"283",188,206.52177
"284",188.67,206.06556
"285",189.33,205.96117
"286",190,206.7674
"287",190.67,206.80245
"288",191.33,206.81229
"289",192,205.12813
"290",192.67,205.57706
"291",193.33,204.88619
"292",194,205.40569
"293",194.67,204.73591
"294",195.33,204.55111
"295",196,203.25877
"296",196.67,203.77732
"297",197.33,203.86782
"298",198,204.66342
"299",198.67,204.36452
"300",199.33,205.18276
"301",200,205.02023
"302",200.67,205.74626
"303",201.33,205.30417
"304",202,205.65707
"305",202.67,205.62782
"306",203.33,206.49404
"307",204,204.84302
"308",204.67,204.15008
"309",205.33,204.21724
"310",206,203.85959
"311",206.67,203.08338
"312",207.33,203.82018
"313",208,202.85364
"314",208.67,202.62467
"315",209.33,202.59591
"316",210,203.66765
"317",210.67,203.94872
"318",211.33,205.06835
"319",212,204.9317
"320",212.67,206.17276
"321",213.33,206.26737
"322",214,206.82907
"323",214.67,205.35893
"324",215.33,205.14774
"325",216,203.14458
"326",216.67,203.08579
"327",217.33,202.3224
"328",218,202.55165
"329",218.67,202.76823
"330",219.33,202.48195
"331",220,200.80722
"332",220.67,200.63959
"333",221.33,199.72316
"334",222,200.0099
"335",222.67,198.94924
"336",223.33,200.05156
"337",224,199.25094
"338",224.67,199.85854
"339",225.33,199.06865
"340",226,199.94809
"341",226.67,200.09829
"342",227.33,200.94125
"343",228,200.46568
"344",228.67,200.9275
"345",229.33,199.72984
"346",230,199.51008
"347",230.67,199.7953
"348",231.33,200.75009
"349",232,200.92947
"350",232.67,201.24965
"351",233.33,201.13081
"352",234,201.39861
"353",234.67,201.18088
