"","Position_um","Intensity_mean"
"1",0,231.01906
"2",0.67,231.11285
"3",1.33,231.09474
"4",2,231.23483
"5",2.67,231.05355
"6",3.33,231.09852
"7",4,231.17457
"8",4.67,231.18204
"9",5.33,230.71999
"10",6,231.02788
"11",6.67,230.63861
"12",7.33,230.43995
"13",8,230.02209
"14",8.67,230.13809
"15",9.33,229.28062
"16",10,229.03671
"17",10.67,228.74275
"18",11.33,228.81504
"19",12,227.93628
"20",12.67,228.04214
"21",13.33,227.58267
"22",14,227.98361
"23",14.67,227.60915
"24",15.33,227.84978
"25",16,228.28506
"26",16.67,228.48027
"27",17.33,228.16434
"28",18,228.52089
"29",18.67,228.30185
"30",19.33,228.23068
"31",20,227.67058
"32",20.67,228.0616
"33",21.33,227.17248
"34",22,227.24252
"35",22.67,226.56929
"36",23.33,226.98524
"37",24,226.45929
"38",24.67,226.8721
"39",25.33,226.14027
"40",26,226.17583
"41",26.67,225.22302
"42",27.33,224.97449
"43",28,224.16764
"44",28.67,224.28187
"45",29.33,223.73977
"46",30,224.07044
"47",30.67,223.14748
"48",31.33,223.76159
"49",32,222.97534
"50",32.67,222.79817
"51",33.33,222.05961
"52",34,222.36378
"53",34.67,221.60085
"54",35.33,221.70474
"55",36,221.88907
"56",36.67,222.44342
"57",37.33,221.75823
"58",38,222.25102
"59",38.67,221.774
"60",39.33,222.11097
"61",40,221.54387
"62",40.67,221.22338
"63",41.33,220.74138
"64",42,220.77261
"65",42.67,219.7139
"66",43.33,219.48147
"67",44,218.82364
"68",44.67,218.67751
"69",45.33,217.99551
"70",46,217.95277
"71",46.67,216.74043
"72",47.33,216.66111
"73",48,216.66102
"74",48.67,217.11142
"75",49.33,216.37622
"76",50,216.198
"77",50.67,215.64547
"78",51.33,216.0487
"79",52,216.08671
"80",52.67,216.02902
"81",53.33,216.0748
"82",54,216.19257
"83",54.67,216.19969
"84",55.33,216.31161
"85",56,216.46427
"86",56.67,216.97966
"87",57.33,216.59534
"88",58,216.74072
"89",58.67,216.34962
"90",59.33,216.3108
"91",60,216.06894
"92",60.67,216.25145
"93",61.33,215.54645
"94",62,215.22742
"95",62.67,214.49053
"96",63.33,214.39792
"97",64,214.12297
"98",64.67,213.62807
"99",65.33,213.19906
"100",66,213.21242
"101",66.67,212.5584
"102",67.33,213.03667
"103",68,212.25196
"104",68.67,211.87605
"105",69.33,212.05303
"106",70,212.45464
"107",70.67,211.99595
"108",71.33,212.44391
"109",72,212.23237
"110",72.67,212.15577
"111",73.33,211.68707
"112",74,211.67973
"113",74.67,211.13126
"114",75.33,210.9643
"115",76,211.05599
"116",76.67,211.80819
"117",77.33,211.31821
"118",78,210.76689
"119",78.67,210.72951
"120",79.33,210.58641
"121",80,210.22096
"122",80.67,210.47094
"123",81.33,210.12196
"124",82,209.32937
