"","Position_um","Intensity_mean"
"1",0,208.89528
"2",0.67,208.8368
"3",1.33,209.05583
"4",2,209.05378
"5",2.67,209.60582
"6",3.33,210.48663
"7",4,210.08795
"8",4.67,209.84449
"9",5.33,209.3186
"10",6,208.98902
"11",6.67,208.54208
"12",7.33,208.79567
"13",8,209.00378
"14",8.67,208.34439
"15",9.33,207.42479
"16",10,206.71956
"17",10.67,206.9915
"18",11.33,207.7312
"19",12,207.5751
"20",12.67,207.74679
"21",13.33,208.22182
"22",14,208.83836
"23",14.67,209.24232
"24",15.33,208.91132
"25",16,209.12844
"26",16.67,208.65444
"27",17.33,208.8112
"28",18,208.70359
"29",18.67,208.88883
"30",19.33,208.61507
"31",20,208.43395
"32",20.67,208.09858
"33",21.33,207.90431
"34",22,208.16488
"35",22.67,208.51573
"36",23.33,208.01556
"37",24,208.69067
"38",24.67,209.10671
"39",25.33,209.59826
"40",26,209.83961
"41",26.67,210.19168
"42",27.33,210.95726
"43",28,211.29897
"44",28.67,212.24441
"45",29.33,212.59323
"46",30,212.23684
"47",30.67,212.47835
"48",31.33,212.53982
"49",32,213.57348
"50",32.67,214.76706
"51",33.33,216.42959
"52",34,216.67659
"53",34.67,216.38169
"54",35.33,216.19471
"55",36,216.69965
"56",36.67,216.35884
"57",37.33,216.7068
"58",38,216.92538
"59",38.67,217.92822
"60",39.33,217.68043
"61",40,218.08183
"62",40.67,217.94937
"63",41.33,218.03228
"64",42,217.76885
"65",42.67,217.38152
"66",43.33,216.47765
"67",44,216.35489
"68",44.67,216.02551
"69",45.33,215.42573
"70",46,214.83847
"71",46.67,214.49604
"72",47.33,213.09702
"73",48,212.86495
"74",48.67,212.2396
"75",49.33,212.51836
"76",50,211.18106
"77",50.67,211.26696
"78",51.33,211.10128
"79",52,211.07635
"80",52.67,211.19356
"81",53.33,211.16369
"82",54,211.11709
"83",54.67,210.8712
"84",55.33,210.98138
"85",56,211.19978
"86",56.67,211.74783
"87",57.33,212.84942
"88",58,213.54769
"89",58.67,214.58299
"90",59.33,213.97828
"91",60,214.23481
"92",60.67,213.90924
"93",61.33,213.55189
"94",62,213.58484
"95",62.67,213.26404
"96",63.33,212.89156
"97",64,212.25201
"98",64.67,211.80004
"99",65.33,210.77808
"100",66,209.9856
"101",66.67,209.4028
"102",67.33,210.21579
"103",68,211.08025
"104",68.67,211.45319
"105",69.33,211.37726
"106",70,211.57759
"107",70.67,211.45293
"108",71.33,210.43591
"109",72,210.82493
"110",72.67,211.66312
"111",73.33,212.29204
"112",74,212.31599
"113",74.67,212.89294
"114",75.33,212.34595
"115",76,211.88689
"116",76.67,211.5883
"117",77.33,211.29396
"118",78,210.81191
"119",78.67,210.38585
"120",79.33,210.83204
"121",80,211.21688
"122",80.67,211.21209
"123",81.33,211.58382
"124",82,211.83864
"125",82.67,212.2232
"126",83.33,212.26773
"127",84,212.19027
"128",84.67,211.40116
"129",85.33,210.06875
"130",86,209.69569
"131",86.67,210.30988
"132",87.33,211.5597
"133",88,212.34334
"134",88.67,212.38738
"135",89.33,212.85244
"136",90,213.08724
"137",90.67,213.76267
"138",91.33,215.26286
"139",92,216.04765
"140",92.67,215.94285
"141",93.33,216.65049
"142",94,217.47925
"143",94.67,217.4052
"144",95.33,217.53928
"145",96,217.80205
"146",96.67,217.99056
"147",97.33,219.05988
"148",98,220.58048
"149",98.67,220.36259
"150",99.33,220.42359
"151",100,220.67559
"152",100.67,220.6805
"153",101.33,220.29728
"154",102,220.71437
"155",102.67,220.05965
"156",103.33,219.07555
"157",104,218.52454
"158",104.67,218.49245
"159",105.33,217.94951
"160",106,217.9117
"161",106.67,217.81828
"162",107.33,218.28604
"163",108,218.12799
"164",108.67,218.50125
"165",109.33,218.23183
"166",110,218.7812
"167",110.67,219.77608
"168",111.33,220.43115
"169",112,220.38593
"170",112.67,220.62311
"171",113.33,220.51943
"172",114,220.06562
"173",114.67,219.6504
"174",115.33,219.78689
"175",116,219.09484
"176",116.67,218.83152
"177",117.33,218.90072
"178",118,219.01445
"179",118.67,219.67667
"180",119.33,220.13209
"181",120,220.2324
"182",120.67,219.97257
"183",121.33,220.59674
"184",122,220.8784
"185",122.67,221.13615
"186",123.33,221.29223
"187",124,221.65368
"188",124.67,222.02909
"189",125.33,221.90973
"190",126,221.59809
"191",126.67,221.2364
"192",127.33,221.23311
"193",128,221.43853
"194",128.67,221.47013
"195",129.33,221.64311
"196",130,221.30365
"197",130.67,221.07814
"198",131.33,221.25412
"199",132,221.43769
"200",132.67,221.17586
"201",133.33,220.74006
"202",134,221.3783
"203",134.67,221.36248
"204",135.33,221.4961
"205",136,221.78448
"206",136.67,222.11116
"207",137.33,222.3369
"208",138,222.1657
"209",138.67,222.69646
"210",139.33,223.19463
"211",140,222.55431
"212",140.67,221.12742
"213",141.33,220.37413
"214",142,219.07467
"215",142.67,218.53944
"216",143.33,218.33489
"217",144,218.61164
"218",144.67,217.66925
"219",145.33,217.39995
"220",146,216.77301
"221",146.67,216.96316
"222",147.33,217.35944
"223",148,217.41835
"224",148.67,217.93645
"225",149.33,218.13111
"226",150,218.0804
"227",150.67,218.25401
"228",151.33,218.39715
"229",152,217.9504
"230",152.67,217.73285
"231",153.33,218.15293
"232",154,218.63261
"233",154.67,219.49675
"234",155.33,219.76747
"235",156,218.52463
"236",156.67,218.09159
"237",157.33,217.17048
"238",158,216.98035
"239",158.67,217.084
"240",159.33,217.22561
"241",160,216.55564
"242",160.67,216.6047
"243",161.33,217.07516
"244",162,217.80977
"245",162.67,217.66786
"246",163.33,217.86542
"247",164,218.13192
"248",164.67,218.38347
"249",165.33,219.10867
"250",166,219.3285
"251",166.67,219.74056
"252",167.33,220.08315
"253",168,220.07581
"254",168.67,220.35658
"255",169.33,220.35805
"256",170,220.38391
"257",170.67,220.13942
"258",171.33,220.07049
"259",172,219.95227
"260",172.67,219.68346
"261",173.33,219.75569
"262",174,219.74416
"263",174.67,219.66529
"264",175.33,219.41419
"265",176,218.94277
"266",176.67,219.0965
"267",177.33,219.37782
"268",178,219.33165
"269",178.67,219.51653
"270",179.33,219.41351
"271",180,218.92602
"272",180.67,218.6616
"273",181.33,219.12122
"274",182,218.70178
"275",182.67,218.52918
"276",183.33,218.31248
"277",184,217.59613
"278",184.67,217.45796
"279",185.33,217.37199
"280",186,217.36329
"281",186.67,216.95053
"282",187.33,217.24213
"283",188,217.92511
"284",188.67,217.88841
"285",189.33,217.51289
"286",190,216.59306
"287",190.67,216.62244
"288",191.33,216.45826
"289",192,216.65198
"290",192.67,216.16813
"291",193.33,216.54913
"292",194,216.88906
"293",194.67,217.72741
"294",195.33,218.34417
"295",196,219.01519
"296",196.67,219.2696
"297",197.33,219.61463
"298",198,219.68814
"299",198.67,219.77503
"300",199.33,219.04263
"301",200,218.4735
"302",200.67,217.89925
"303",201.33,217.22193
"304",202,217.24981
"305",202.67,217.00329
"306",203.33,216.28393
"307",204,216.63555
"308",204.67,217.0204
"309",205.33,217.19395
"310",206,217.44942
"311",206.67,217.49506
"312",207.33,218.04311
"313",208,217.92146
"314",208.67,218.19344
"315",209.33,218.93937
"316",210,219.92408
"317",210.67,220.04537
"318",211.33,220.12266
"319",212,220.18362
"320",212.67,220.33776
"321",213.33,220.3512
"322",214,220.45607
"323",214.67,220.58481
"324",215.33,220.42105
"325",216,221.04168
"326",216.67,221.22554
"327",217.33,221.14781
"328",218,221.14222
"329",218.67,221.99239
"330",219.33,223.11167
"331",220,223.37959
"332",220.67,222.97031
"333",221.33,222.65003
"334",222,222.72369
"335",222.67,222.32286
"336",223.33,222.57361
"337",224,222.24215
"338",224.67,222.20138
"339",225.33,222.21872
"340",226,221.60316
"341",226.67,220.85364
"342",227.33,221.2641
"343",228,220.93203
"344",228.67,220.75266
"345",229.33,220.59788
"346",230,221.05171
"347",230.67,221.07054
"348",231.33,221.44733
"349",232,221.88646
"350",232.67,221.96128
"351",233.33,221.67186
"352",234,221.41533
"353",234.67,220.34102
"354",235.33,220.6207
"355",236,220.48272
"356",236.67,220.3804
"357",237.33,219.94035
"358",238,219.63213
"359",238.67,219.50329
"360",239.33,219.74915
"361",240,219.41356
"362",240.67,219.64697
"363",241.33,220.63111
"364",242,221.76414
"365",242.67,222.27929
"366",243.33,222.8531
"367",244,223.15241
