"","Position_um","Intensity_mean"
"1",0,222.38734
"2",0.67,221.60419
"3",1.33,220.83706
"4",2,220.23982
"5",2.67,219.40252
"6",3.33,219.73022
"7",4,220.41054
"8",4.67,219.91938
"9",5.33,219.72072
"10",6,219.25924
"11",6.67,218.79435
"12",7.33,218.65742
"13",8,218.59555
"14",8.67,218.29209
"15",9.33,218.29888
"16",10,218.33521
"17",10.67,218.46559
"18",11.33,218.36649
"19",12,218.65022
"20",12.67,218.49552
"21",13.33,217.23774
"22",14,216.64303
"23",14.67,216.55503
"24",15.33,216.50227
"25",16,215.94821
"26",16.67,214.67494
"27",17.33,214.17235
"28",18,214.61792
"29",18.67,215.10932
"30",19.33,215.29187
"31",20,215.34692
"32",20.67,215.08168
"33",21.33,214.91623
"34",22,214.68622
"35",22.67,214.9444
"36",23.33,215.25083
"37",24,215.25832
"38",24.67,215.22928
"39",25.33,215.73823
"40",26,216.68498
"41",26.67,218.1778
"42",27.33,218.4149
"43",28,219.04528
"44",28.67,219.54612
"45",29.33,219.26049
"46",30,218.79365
"47",30.67,218.14684
"48",31.33,217.9803
"49",32,217.65479
"50",32.67,217.27938
"51",33.33,217.71938
"52",34,218.14237
"53",34.67,217.87594
"54",35.33,217.75063
"55",36,217.63333
"56",36.67,217.21525
"57",37.33,216.92277
"58",38,216.8037
"59",38.67,216.67879
"60",39.33,216.5857
"61",40,216.36561
"62",40.67,215.94525
"63",41.33,215.46175
"64",42,215.37343
"65",42.67,215.96594
"66",43.33,216.47492
"67",44,216.6292
"68",44.67,216.8316
"69",45.33,216.56928
"70",46,216.96508
"71",46.67,217.40916
"72",47.33,217.47083
"73",48,217.64545
"74",48.67,217.8457
"75",49.33,217.94489
"76",50,217.91663
"77",50.67,218.45088
"78",51.33,218.62075
"79",52,218.82246
"80",52.67,218.98182
"81",53.33,218.73516
"82",54,218.36652
"83",54.67,217.96325
"84",55.33,217.9743
"85",56,217.30954
"86",56.67,217.40229
"87",57.33,217.46182
"88",58,216.67373
"89",58.67,216.84524
"90",59.33,216.92835
"91",60,217.26875
"92",60.67,217.67498
"93",61.33,218.60333
"94",62,218.2736
"95",62.67,218.20525
"96",63.33,218.25355
"97",64,218.01711
"98",64.67,217.80725
"99",65.33,218.15422
"100",66,218.19404
"101",66.67,217.87929
"102",67.33,218.78995
"103",68,219.63459
"104",68.67,220.17932
"105",69.33,220.56493
"106",70,219.97502
"107",70.67,219.95085
"108",71.33,219.85067
"109",72,219.76684
"110",72.67,219.42782
"111",73.33,218.7021
"112",74,217.94217
"113",74.67,217.46596
"114",75.33,217.56236
"115",76,217.84725
"116",76.67,217.85177
"117",77.33,217.59524
"118",78,217.66233
"119",78.67,216.09889
"120",79.33,215.38191
"121",80,215.06853
"122",80.67,215.04125
"123",81.33,215.39062
"124",82,215.84685
"125",82.67,215.99728
"126",83.33,215.91314
"127",84,216.24294
"128",84.67,216.77596
"129",85.33,217.60692
"130",86,218.24792
"131",86.67,218.90333
"132",87.33,218.10008
"133",88,217.31806
"134",88.67,217.06164
"135",89.33,217.89933
"136",90,217.96251
"137",90.67,218.53303
"138",91.33,218.382
"139",92,218.21353
"140",92.67,218.20328
"141",93.33,217.75316
"142",94,217.58383
"143",94.67,217.38236
"144",95.33,217.64006
"145",96,217.60135
"146",96.67,217.00506
"147",97.33,216.6228
"148",98,216.26645
"149",98.67,216.95253
"150",99.33,217.4329
"151",100,217.06316
"152",100.67,217.14454
"153",101.33,216.76627
"154",102,216.14542
"155",102.67,216.18573
"156",103.33,216.96937
"157",104,217.0504
"158",104.67,216.83186
"159",105.33,216.57443
"160",106,216.68586
"161",106.67,217.36012
"162",107.33,217.40916
"163",108,218.10965
"164",108.67,218.16973
"165",109.33,218.46581
"166",110,218.22818
"167",110.67,219.08142
"168",111.33,219.06236
"169",112,219.27255
"170",112.67,218.98409
"171",113.33,220.64738
"172",114,221.14133
"173",114.67,221.47236
"174",115.33,221.22247
"175",116,221.60618
"176",116.67,221.27444
"177",117.33,221.67921
"178",118,221.63743
"179",118.67,221.7488
"180",119.33,222.81094
"181",120,223.34943
"182",120.67,223.78337
"183",121.33,224.00334
"184",122,223.62356
"185",122.67,224.15383
"186",123.33,224.31818
"187",124,224.76886
"188",124.67,225.40583
"189",125.33,224.93771
"190",126,224.31677
"191",126.67,224.23467
"192",127.33,224.23021
"193",128,224.22219
"194",128.67,224.0787
"195",129.33,224.03743
"196",130,224.29316
"197",130.67,223.62137
"198",131.33,223.53461
"199",132,223.49432
"200",132.67,223.84223
"201",133.33,223.98019
"202",134,223.79356
"203",134.67,223.92022
"204",135.33,224.45873
"205",136,225.55994
"206",136.67,226.15671
"207",137.33,226.00123
"208",138,225.44219
"209",138.67,226.16947
"210",139.33,226.39646
"211",140,226.70535
"212",140.67,226.99844
"213",141.33,226.82994
"214",142,226.79467
"215",142.67,226.07814
"216",143.33,225.53142
"217",144,225.45461
"218",144.67,224.67306
"219",145.33,223.67648
"220",146,224.088
"221",146.67,224.72729
"222",147.33,224.74889
"223",148,224.80657
"224",148.67,224.51887
"225",149.33,224.17673
"226",150,224.41405
"227",150.67,224.9104
"228",151.33,224.40022
"229",152,224.35094
"230",152.67,223.89931
"231",153.33,223.3475
"232",154,223.0095
"233",154.67,223.59408
"234",155.33,222.97659
"235",156,222.84428
"236",156.67,223.27076
"237",157.33,222.78964
"238",158,222.78547
"239",158.67,222.53928
"240",159.33,222.15943
"241",160,222.96472
"242",160.67,222.73207
"243",161.33,222.77774
"244",162,223.25368
"245",162.67,224.1125
"246",163.33,224.31781
"247",164,224.64062
"248",164.67,224.24617
"249",165.33,224.71961
"250",166,225.01649
"251",166.67,225.71737
"252",167.33,225.71965
"253",168,226.3441
"254",168.67,226.68912
"255",169.33,226.39743
"256",170,226.21679
"257",170.67,226.26924
"258",171.33,225.82088
"259",172,225.70195
"260",172.67,225.75721
"261",173.33,226.26268
"262",174,226.83592
"263",174.67,227.30648
"264",175.33,227.14426
"265",176,226.57915
"266",176.67,226.22254
"267",177.33,226.30217
"268",178,225.67013
"269",178.67,225.48608
"270",179.33,225.10603
"271",180,225.64128
"272",180.67,225.99982
"273",181.33,227.6096
"274",182,227.7139
"275",182.67,227.34715
"276",183.33,226.89328
"277",184,227.33174
