"","Position_um","Intensity_mean"
"1",0,220.55267
"2",0.67,221.14422
"3",1.33,220.69852
"4",2,221.08992
"5",2.67,219.63113
"6",3.33,219.79801
"7",4,218.84209
"8",4.67,219.45644
"9",5.33,217.86144
"10",6,218.12085
"11",6.67,217.56319
"12",7.33,218.25831
"13",8,217.39378
"14",8.67,218.26013
"15",9.33,216.95009
"16",10,217.48728
"17",10.67,216.50324
"18",11.33,216.59987
"19",12,214.84818
"20",12.67,215.3299
"21",13.33,214.28133
"22",14,214.76992
"23",14.67,214.32472
"24",15.33,215.38493
"25",16,214.93978
"26",16.67,214.75441
"27",17.33,213.74974
"28",18,214.27027
"29",18.67,212.71299
"30",19.33,213.39039
"31",20,212.42231
"32",20.67,212.88663
"33",21.33,212.25557
"34",22,213.02449
"35",22.67,211.38049
"36",23.33,211.75392
"37",24,210.34169
"38",24.67,210.43743
"39",25.33,209.20702
"40",26,210.68876
"41",26.67,210.09388
"42",27.33,210.78697
"43",28,209.9932
"44",28.67,210.55774
"45",29.33,210.07233
"46",30,210.85632
"47",30.67,209.95964
"48",31.33,211.05362
"49",32,210.72938
"50",32.67,211.69844
"51",33.33,210.62666
"52",34,210.98427
"53",34.67,210.08297
"54",35.33,210.97551
"55",36,210.03777
"56",36.67,211.14733
"57",37.33,209.99321
"58",38,210.16124
"59",38.67,209.55902
"60",39.33,210.90328
"61",40,209.63635
"62",40.67,209.85378
"63",41.33,208.79783
"64",42,209.24742
"65",42.67,208.51587
"66",43.33,209.2579
"67",44,208.26329
"68",44.67,209.17027
"69",45.33,209.01812
"70",46,209.83512
"71",46.67,208.68471
"72",47.33,209.63823
"73",48,208.61717
"74",48.67,209.66976
"75",49.33,208.87059
"76",50,209.94291
"77",50.67,208.78906
"78",51.33,209.23751
"79",52,208.13479
"80",52.67,208.93046
"81",53.33,208.19877
"82",54,208.32734
"83",54.67,206.80229
"84",55.33,207.5519
"85",56,206.19297
"86",56.67,206.48535
"87",57.33,205.73062
"88",58,206.53908
"89",58.67,204.84609
"90",59.33,205.81529
"91",60,205.07889
"92",60.67,205.9391
"93",61.33,204.79684
"94",62,206.12596
"95",62.67,205.33787
"96",63.33,206.20868
"97",64,206.09584
"98",64.67,207.32627
"99",65.33,205.84125
"100",66,206.19156
"101",66.67,205.14902
"102",67.33,206.02546
"103",68,205.49995
"104",68.67,206.18155
"105",69.33,205.12609
"106",70,205.97231
"107",70.67,204.90386
"108",71.33,205.52818
"109",72,204.67894
"110",72.67,205.44156
"111",73.33,204.99595
"112",74,205.82636
"113",74.67,205.12967
"114",75.33,206.02258
"115",76,205.61556
"116",76.67,206.31929
"117",77.33,204.8202
"118",78,205.97565
"119",78.67,205.77591
"120",79.33,206.60466
"121",80,204.80338
"122",80.67,205.3955
"123",81.33,204.80071
"124",82,205.9308
"125",82.67,204.8545
"126",83.33,205.9072
"127",84,205.05823
"128",84.67,206.35969
"129",85.33,205.35646
"130",86,206.38298
"131",86.67,205.60409
"132",87.33,206.63168
"133",88,205.85849
"134",88.67,206.76023
"135",89.33,205.75237
"136",90,206.43708
"137",90.67,206.00751
"138",91.33,206.49603
"139",92,205.12547
"140",92.67,205.50397
"141",93.33,204.46227
"142",94,205.48201
"143",94.67,204.37156
"144",95.33,204.58493
"145",96,203.68918
"146",96.67,204.96997
"147",97.33,204.6812
"148",98,205.84809
"149",98.67,205.09203
"150",99.33,205.71636
"151",100,204.23746
"152",100.67,205.09827
"153",101.33,204.3503
"154",102,206.00858
"155",102.67,205.34827
"156",103.33,205.8599
"157",104,205.36201
"158",104.67,206.53858
"159",105.33,205.87609
"160",106,206.81164
"161",106.67,206.15534
"162",107.33,206.47151
"163",108,204.96724
"164",108.67,206.07808
"165",109.33,204.90774
"166",110,205.40552
"167",110.67,204.50734
"168",111.33,206.02245
"169",112,205.28528
"170",112.67,205.86023
"171",113.33,205.58344
"172",114,206.2748
"173",114.67,205.74883
"174",115.33,206.68657
"175",116,205.87763
"176",116.67,207.48332
"177",117.33,207.15813
"178",118,207.82973
"179",118.67,206.36723
"180",119.33,207.76644
"181",120,207.68862
"182",120.67,208.6682
"183",121.33,207.89998
"184",122,209.03172
"185",122.67,208.62543
"186",123.33,209.45905
"187",124,208.97382
"188",124.67,209.9978
"189",125.33,209.08454
"190",126,210.09241
"191",126.67,209.70347
"192",127.33,210.31906
"193",128,209.01534
"194",128.67,209.57804
"195",129.33,208.94715
"196",130,209.74916
"197",130.67,208.89817
"198",131.33,210.04988
"199",132,209.84987
"200",132.67,211.06555
"201",133.33,209.86297
"202",134,209.96008
"203",134.67,208.64462
"204",135.33,209.95782
"205",136,209.16174
"206",136.67,210.04623
"207",137.33,209.27453
"208",138,210.61186
"209",138.67,210.18387
"210",139.33,211.62529
"211",140,210.92094
"212",140.67,211.75279
"213",141.33,210.17957
"214",142,210.80942
"215",142.67,209.88675
"216",143.33,210.6345
"217",144,209.38338
"218",144.67,210.62634
"219",145.33,210.17206
"220",146,211.18621
"221",146.67,209.74279
"222",147.33,210.56086
"223",148,209.9408
"224",148.67,211.13111
"225",149.33,210.80145
"226",150,211.34879
"227",150.67,210.58786
"228",151.33,211.16533
"229",152,210.15751
"230",152.67,210.72889
"231",153.33,209.74097
"232",154,210.85467
"233",154.67,209.55356
"234",155.33,209.88772
"235",156,209.04151
"236",156.67,210.46623
"237",157.33,209.43117
"238",158,210.08019
"239",158.67,210.0796
"240",159.33,211.18818
"241",160,210.9841
"242",160.67,212.00334
"243",161.33,212.16308
"244",162,212.88005
"245",162.67,212.02866
"246",163.33,212.24372
"247",164,211.99276
"248",164.67,213.07685
"249",165.33,211.76724
"250",166,212.20348
"251",166.67,211.99853
"252",167.33,213.10601
"253",168,211.96486
"254",168.67,212.43948
"255",169.33,212.12462
"256",170,212.99182
"257",170.67,212.02222
"258",171.33,213.22113
"259",172,212.78352
"260",172.67,213.74018
"261",173.33,213.38355
"262",174,214.02738
"263",174.67,213.55154
"264",175.33,213.92206
"265",176,213.26675
"266",176.67,214.34664
"267",177.33,213.60177
"268",178,214.14928
"269",178.67,213.56601
"270",179.33,214.40818
"271",180,214.59093
"272",180.67,215.31503
"273",181.33,214.48636
"274",182,214.81044
"275",182.67,214.72632
"276",183.33,215.35546
"277",184,214.72618
"278",184.67,215.18435
"279",185.33,214.7128
"280",186,215.40144
"281",186.67,214.58084
"282",187.33,214.87179
"283",188,213.95752
"284",188.67,214.63548
"285",189.33,213.91587
"286",190,214.85178
"287",190.67,213.88719
"288",191.33,214.89519
"289",192,213.79839
"290",192.67,214.22632
"291",193.33,213.22898
"292",194,213.87555
"293",194.67,213.00827
"294",195.33,214.20332
"295",196,214.30027
