"","Position_um","Intensity_mean"
"1",0,235.87653
"2",0.67,235.40378
"3",1.33,235.53811
"4",2,234.72645
"5",2.67,234.78026
"6",3.33,234.24716
"7",4,234.44235
"8",4.67,233.68194
"9",5.33,233.88871
"10",6,232.91086
"11",6.67,233.35036
"12",7.33,232.80551
"13",8,233.23685
"14",8.67,232.60657
"15",9.33,233.21978
"16",10,233.10569
"17",10.67,233.70981
"18",11.33,233.62454
"19",12,234.22436
"20",12.67,234.07708
"21",13.33,234.8208
"22",14,234.56699
"23",14.67,235.51373
"24",15.33,235.45912
"25",16,236.22075
"26",16.67,236.20387
"27",17.33,237.07727
"28",18,236.6364
"29",18.67,237.01695
"30",19.33,236.84008
"31",20,237.16259
"32",20.67,237.03177
"33",21.33,237.14737
"34",22,237.15226
"35",22.67,237.48239
"36",23.33,237.32281
"37",24,237.68216
"38",24.67,237.70369
"39",25.33,238.0251
"40",26,238.24244
"41",26.67,238.67057
"42",27.33,238.47417
"43",28,238.5488
"44",28.67,238.06197
"45",29.33,238.06913
"46",30,237.89263
"47",30.67,238.1068
"48",31.33,238.06364
"49",32,238.24801
"50",32.67,238.22032
"51",33.33,238.4344
"52",34,238.04836
"53",34.67,238.36315
"54",35.33,238.2795
"55",36,238.61299
"56",36.67,238.53225
"57",37.33,238.71368
"58",38,238.42022
"59",38.67,238.6964
"60",39.33,238.2049
"61",40,238.45619
"62",40.67,238.444
"63",41.33,238.78596
"64",42,238.43757
"65",42.67,238.77733
"66",43.33,238.43058
"67",44,238.60574
"68",44.67,238.46929
"69",45.33,238.79346
"70",46,238.67721
"71",46.67,238.95435
"72",47.33,238.76389
"73",48,239.03947
"74",48.67,238.71254
"75",49.33,239.09479
"76",50,238.56506
"77",50.67,238.58314
"78",51.33,238.45266
"79",52,238.70068
"80",52.67,238.44884
"81",53.33,238.62106
"82",54,238.50613
"83",54.67,238.77915
"84",55.33,238.66888
"85",56,239.09657
"86",56.67,238.91785
"87",57.33,239.05405
"88",58,238.62506
"89",58.67,238.97079
"90",59.33,238.72878
"91",60,238.99157
"92",60.67,238.592
"93",61.33,238.81072
"94",62,238.56191
"95",62.67,238.83658
"96",63.33,238.23969
"97",64,238.32085
"98",64.67,237.83307
"99",65.33,237.86489
"100",66,237.75951
"101",66.67,237.69328
"102",67.33,237.36196
"103",68,237.36338
"104",68.67,236.84232
"105",69.33,237.08049
"106",70,237.12991
"107",70.67,237.30537
"108",71.33,236.87516
"109",72,237.26574
"110",72.67,237.17408
"111",73.33,237.74769
"112",74,237.60306
"113",74.67,238.13973
"114",75.33,237.76302
"115",76,238.35543
"116",76.67,238.20458
"117",77.33,238.46787
"118",78,238.07979
"119",78.67,238.5931
"120",79.33,238.08574
"121",80,238.25876
"122",80.67,237.83097
"123",81.33,237.68835
"124",82,237.42302
"125",82.67,237.58547
"126",83.33,237.27303
"127",84,237.79271
"128",84.67,237.35902
"129",85.33,237.78179
"130",86,237.77596
"131",86.67,238.07888
"132",87.33,237.92431
"133",88,238.58414
"134",88.67,238.44003
"135",89.33,238.65706
"136",90,238.36503
"137",90.67,238.6421
"138",91.33,238.27426
"139",92,238.748
"140",92.67,238.84868
"141",93.33,239.14828
"142",94,239.32759
"143",94.67,239.59946
"144",95.33,239.26566
"145",96,239.26681
"146",96.67,239.09431
"147",97.33,239.2245
"148",98,239.36161
"149",98.67,239.45146
"150",99.33,238.9036
"151",100,238.88185
"152",100.67,238.63444
"153",101.33,238.98409
"154",102,238.93421
"155",102.67,239.24493
"156",103.33,238.62795
"157",104,238.71749
"158",104.67,238.34143
"159",105.33,238.24618
"160",106,238.40096
"161",106.67,239.02502
"162",107.33,238.81443
"163",108,238.78964
"164",108.67,238.98218
"165",109.33,239.19489
"166",110,238.74983
"167",110.67,238.96939
"168",111.33,238.5336
"169",112,238.65559
"170",112.67,238.27692
"171",113.33,238.1877
"172",114,237.76084
"173",114.67,237.95383
"174",115.33,237.93909
"175",116,237.84915
"176",116.67,237.44103
"177",117.33,238.04297
"178",118,238.17935
"179",118.67,238.53956
"180",119.33,238.43764
"181",120,238.45021
"182",120.67,237.96227
"183",121.33,238.39577
"184",122,238.56418
"185",122.67,238.78168
"186",123.33,238.46337
"187",124,238.79632
"188",124.67,238.51023
"189",125.33,238.5684
"190",126,238.17902
"191",126.67,238.30454
"192",127.33,238.04449
"193",128,238.33112
"194",128.67,238.08827
"195",129.33,238.2685
"196",130,238.06751
"197",130.67,238.11525
"198",131.33,237.79853
"199",132,238.00324
"200",132.67,237.60871
"201",133.33,237.65759
"202",134,237.54168
"203",134.67,237.73102
"204",135.33,237.48876
"205",136,237.72605
"206",136.67,237.688
"207",137.33,238.38498
"208",138,238.37297
"209",138.67,238.76742
"210",139.33,238.46147
"211",140,238.73945
"212",140.67,238.55392
"213",141.33,238.64858
"214",142,238.38645
"215",142.67,238.67025
"216",143.33,238.65613
"217",144,238.83898
"218",144.67,238.67144
"219",145.33,238.41826
"220",146,237.78663
"221",146.67,237.55698
"222",147.33,236.99324
"223",148,236.48746
"224",148.67,236.03089
"225",149.33,236.52894
"226",150,236.49114
"227",150.67,236.74967
"228",151.33,236.18733
"229",152,236.96421
"230",152.67,237.1696
"231",153.33,237.96586
"232",154,237.62448
"233",154.67,238.42718
"234",155.33,238.26238
"235",156,238.77649
"236",156.67,238.41401
"237",157.33,239.14551
"238",158,239.1032
"239",158.67,239.31953
"240",159.33,238.90747
"241",160,239.06804
"242",160.67,238.75686
"243",161.33,238.92694
"244",162,238.56053
"245",162.67,238.82735
"246",163.33,238.41969
"247",164,238.33471
"248",164.67,238.04097
"249",165.33,238.18248
"250",166,238.08365
"251",166.67,238.13991
"252",167.33,237.62964
"253",168,237.91018
"254",168.67,237.83027
"255",169.33,238.51284
"256",170,238.42689
"257",170.67,239.09427
"258",171.33,239.22063
"259",172,239.72925
"260",172.67,239.82152
"261",173.33,240.36226
"262",174,240.20742
"263",174.67,240.37601
"264",175.33,240.13854
"265",176,240.03597
"266",176.67,239.92479
"267",177.33,240.01475
"268",178,239.65845
"269",178.67,239.7932
"270",179.33,239.18328
"271",180,238.95252
"272",180.67,238.49964
"273",181.33,238.46952
"274",182,237.88675
"275",182.67,237.52521
"276",183.33,237.12418
"277",184,237.08813
"278",184.67,236.77049
"279",185.33,236.76898
"280",186,236.33242
"281",186.67,236.4903
"282",187.33,236.26683
"283",188,236.66699
"284",188.67,236.4245
"285",189.33,237.19973
"286",190,237.2104
"287",190.67,237.70983
"288",191.33,238.12482
"289",192,238.95051
"290",192.67,239.07338
"291",193.33,239.68178
"292",194,239.21782
"293",194.67,239.67493
"294",195.33,239.22028
"295",196,239.22174
"296",196.67,239.11755
"297",197.33,239.14519
"298",198,239.01832
"299",198.67,239.06222
"300",199.33,238.54725
"301",200,238.18819
"302",200.67,237.64134
"303",201.33,237.4192
"304",202,236.5628
"305",202.67,236.0969
"306",203.33,235.90755
"307",204,235.75735
"308",204.67,235.26644
"309",205.33,235.75852
"310",206,235.83973
"311",206.67,236.35809
"312",207.33,236.00448
"313",208,235.9452
"314",208.67,235.51115
"315",209.33,235.70081
"316",210,235.24164
"317",210.67,235.12009
"318",211.33,234.57937
"319",212,234.83314
"320",212.67,234.38701
"321",213.33,235.04467
"322",214,234.70704
"323",214.67,234.7532
"324",215.33,234.38699
"325",216,234.9092
"326",216.67,234.81084
"327",217.33,235.13458
"328",218,235.08801
"329",218.67,234.95946
"330",219.33,234.2945
"331",220,233.9836
"332",220.67,233.71884
"333",221.33,233.46338
"334",222,232.72275
"335",222.67,233.63477
"336",223.33,233.24763
"337",224,233.67271
"338",224.67,233.216
"339",225.33,233.61565
"340",226,233.12048
"341",226.67,233.47884
"342",227.33,232.89182
"343",228,233.05542
"344",228.67,232.64685
"345",229.33,233.36293
"346",230,232.89374
"347",230.67,233.62301
"348",231.33,233.40516
"349",232,233.98243
"350",232.67,233.69163
"351",233.33,233.97147
"352",234,233.60805
"353",234.67,234.13231
"354",235.33,233.99493
"355",236,234.1667
"356",236.67,233.56595
"357",237.33,233.77008
"358",238,233.54645
"359",238.67,233.8519
"360",239.33,233.08876
"361",240,233.63796
"362",240.67,233.3851
"363",241.33,233.9309
"364",242,233.69351
"365",242.67,234.07403
"366",243.33,234.10075
"367",244,234.14084
"368",244.67,233.50738
"369",245.33,233.79708
"370",246,233.19936
"371",246.67,233.32641
"372",247.33,232.41155
"373",248,233.16198
"374",248.67,233.05057
"375",249.33,233.69364
"376",250,233.3661
"377",250.67,233.49062
"378",251.33,232.72978
"379",252,233.0063
"380",252.67,232.66267
"381",253.33,233.00002
"382",254,233.4547
"383",254.67,234.03441
"384",255.33,233.49601
"385",256,233.83805
"386",256.67,233.79072
"387",257.33,234.25939
"388",258,234.10342
"389",258.67,234.58137
"390",259.33,234.00303
"391",260,234.38837
"392",260.67,234.13876
"393",261.33,234.25834
"394",262,233.98525
"395",262.67,234.15654
"396",263.33,233.37386
"397",264,233.79561
"398",264.67,233.15519
"399",265.33,233.82608
"400",266,233.73378
"401",266.67,234.55832
"402",267.33,234.0492
"403",268,234.33506
"404",268.67,234.06605
"405",269.33,235.31688
"406",270,234.96619
"407",270.67,235.24964
"408",271.33,235.50348
"409",272,236.08644
"410",272.67,235.70209
"411",273.33,235.96381
"412",274,235.34511
"413",274.67,235.24524
"414",275.33,235.1256
"415",276,235.25766
"416",276.67,235.05484
"417",277.33,235.27716
"418",278,235.2336
"419",278.67,235.23743
"420",279.33,235.00004
"421",280,235.53773
"422",280.67,235.29467
"423",281.33,235.2949
"424",282,235.02013
"425",282.67,235.29
"426",283.33,235.09965
"427",284,235.6687
"428",284.67,235.54227
"429",285.33,235.87107
"430",286,235.34205
"431",286.67,235.71053
"432",287.33,235.78196
"433",288,235.8785
"434",288.67,235.72068
"435",289.33,236.06524
"436",290,235.92577
"437",290.67,236.65399
"438",291.33,236.52312
"439",292,236.64978
"440",292.67,236.38009
"441",293.33,236.61787
"442",294,236.32134
"443",294.67,236.53637
"444",295.33,236.1877
"445",296,236.30968
"446",296.67,235.59975
"447",297.33,235.41961
"448",298,235.10017
"449",298.67,235.17782
"450",299.33,234.63458
"451",300,234.98219
"452",300.67,234.59942
"453",301.33,235.30177
"454",302,235.00504
"455",302.67,235.26329
"456",303.33,235.27378
"457",304,235.7053
"458",304.67,235.14137
"459",305.33,235.49453
"460",306,235.56903
"461",306.67,235.89754
"462",307.33,235.39804
"463",308,235.48054
"464",308.67,234.92508
"465",309.33,235.29782
"466",310,235.21817
"467",310.67,235.71827
"468",311.33,235.68585
"469",312,236.28538
"470",312.67,236.2049
"471",313.33,236.44026
"472",314,235.76712
"473",314.67,235.4875
"474",315.33,235.09068
"475",316,235.35111
"476",316.67,235.09417
"477",317.33,235.36698
"478",318,234.68503
"479",318.67,234.55854
"480",319.33,234.15769
"481",320,234.53102
"482",320.67,234.26263
"483",321.33,234.78529
"484",322,233.82214
"485",322.67,233.54894
"486",323.33,233.1373
"487",324,233.70329
"488",324.67,233.10422
"489",325.33,233.09089
"490",326,232.39419
"491",326.67,232.72165
"492",327.33,232.15533
"493",328,231.92458
"494",328.67,231.42488
"495",329.33,231.72791
"496",330,231.17289
"497",330.67,231.43649
"498",331.33,230.83236
"499",332,230.7728
"500",332.67,230.81716
"501",333.33,231.34689
"502",334,229.9465
"503",334.67,230.18435
"504",335.33,229.17885
"505",336,229.8412
"506",336.67,230.11681
"507",337.33,230.56759
"508",338,229.85048
"509",338.67,230.18823
"510",339.33,229.99835
"511",340,230.52979
"512",340.67,229.90497
"513",341.33,230.25734
"514",342,229.88018
"515",342.67,230.24253
"516",343.33,229.47351
"517",344,230.11338
"518",344.67,229.98992
"519",345.33,230.60987
"520",346,230.06267
"521",346.67,230.71177
"522",347.33,229.96925
"523",348,230.37759
"524",348.67,230.07311
"525",349.33,230.73841
"526",350,230.28999
"527",350.67,230.73405
"528",351.33,231.07244
"529",352,231.56826
"530",352.67,231.05439
"531",353.33,231.4377
"532",354,231.4439
"533",354.67,231.45186
"534",355.33,231.11187
"535",356,231.08409
"536",356.67,230.42324
"537",357.33,230.85752
"538",358,230.12181
"539",358.67,230.71019
"540",359.33,230.69541
"541",360,231.22428
"542",360.67,231.12782
"543",361.33,231.70648
"544",362,231.01946
"545",362.67,231.20956
"546",363.33,230.3644
"547",364,230.86249
"548",364.67,230.66619
"549",365.33,230.90869
"550",366,230.62839
"551",366.67,230.88334
"552",367.33,230.12142
"553",368,230.57873
"554",368.67,230.15859
"555",369.33,230.94588
"556",370,230.86837
"557",370.67,231.32388
"558",371.33,230.98955
"559",372,231.95308
"560",372.67,231.977
"561",373.33,232.74595
"562",374,232.62459
"563",374.67,233.54281
"564",375.33,233.15473
"565",376,233.52845
"566",376.67,232.59778
"567",377.33,232.70089
"568",378,232.41502
"569",378.67,232.87543
"570",379.33,232.48829
"571",380,232.74918
"572",380.67,232.28076
"573",381.33,231.93111
"574",382,231.55854
"575",382.67,232.11671
"576",383.33,231.55921
"577",384,231.91772
"578",384.67,231.94783
"579",385.33,232.48981
"580",386,232.41053
"581",386.67,232.56053
"582",387.33,232.19685
"583",388,232.65268
"584",388.67,232.86031
"585",389.33,233.25573
"586",390,232.55439
"587",390.67,232.45946
"588",391.33,232.07221
"589",392,232.59365
"590",392.67,232.27243
