"","Position_um","Intensity_mean"
"1",0,201.49656
"2",0.67,200.40667
"3",1.33,197.56488
"4",2,197.25161
"5",2.67,195.4468
"6",3.33,195.74963
"7",4,194.79698
"8",4.67,194.1425
"9",5.33,194.48492
"10",6,194.77312
"11",6.67,193.41294
"12",7.33,193.392
"13",8,191.49916
"14",8.67,191.57361
"15",9.33,190.25656
"16",10,191.06471
"17",10.67,190.67098
"18",11.33,191.27107
"19",12,189.61579
"20",12.67,189.15475
"21",13.33,187.50577
"22",14,187.66057
"23",14.67,186.48902
"24",15.33,185.42462
"25",16,183.70471
"26",16.67,183.71551
"27",17.33,182.23026
"28",18,181.70635
"29",18.67,181.23431
"30",19.33,181.45901
"31",20,180.59707
"32",20.67,181.44493
"33",21.33,179.28225
"34",22,179.64404
"35",22.67,178.92229
"36",23.33,179.41764
"37",24,179.01836
"38",24.67,179.4635
"39",25.33,177.7481
"40",26,178.37046
"41",26.67,178.69306
"42",27.33,179.7687
"43",28,178.839
"44",28.67,178.72624
"45",29.33,177.82395
"46",30,179.19969
"47",30.67,180.16765
"48",31.33,181.69006
"49",32,181.3423
"50",32.67,182.96023
"51",33.33,181.5487
"52",34,181.59186
"53",34.67,180.87164
"54",35.33,181.4105
"55",36,181.13458
"56",36.67,183.28214
"57",37.33,182.11866
"58",38,182.6392
"59",38.67,181.64622
"60",39.33,183.17631
"61",40,181.25146
"62",40.67,181.99306
"63",41.33,182.04705
"64",42,183.35035
"65",42.67,182.02232
"66",43.33,182.46377
"67",44,181.39226
"68",44.67,181.76659
"69",45.33,179.90867
"70",46,180.29171
"71",46.67,178.88946
"72",47.33,179.43005
"73",48,179.16128
"74",48.67,180.25982
"75",49.33,178.96409
"76",50,178.56739
"77",50.67,178.32559
"78",51.33,179.74679
"79",52,178.15461
"80",52.67,178.06893
"81",53.33,178.12641
"82",54,179.75008
"83",54.67,179.74875
"84",55.33,180.37507
"85",56,179.31786
"86",56.67,180.78781
"87",57.33,179.94844
"88",58,181.22121
"89",58.67,180.67191
"90",59.33,182.24845
"91",60,180.96052
"92",60.67,181.73977
"93",61.33,180.62107
"94",62,181.48338
"95",62.67,180.4929
"96",63.33,180.55244
"97",64,180.6312
"98",64.67,182.33916
"99",65.33,181.74947
"100",66,182.31747
"101",66.67,181.48712
"102",67.33,183.15466
"103",68,182.44342
"104",68.67,184.27782
"105",69.33,183.91089
"106",70,184.64755
"107",70.67,183.60658
"108",71.33,183.44285
"109",72,182.82026
"110",72.67,184.15892
"111",73.33,183.71635
"112",74,183.75995
"113",74.67,181.9821
"114",75.33,181.78209
"115",76,182.23759
"116",76.67,184.02045
"117",77.33,183.40732
"118",78,183.83668
"119",78.67,183.14373
"120",79.33,183.86729
"121",80,183.18035
"122",80.67,184.09587
"123",81.33,183.15386
"124",82,183.57472
"125",82.67,182.89506
"126",83.33,182.44416
"127",84,181.12355
"128",84.67,182.45555
"129",85.33,182.98596
"130",86,183.06537
"131",86.67,181.04554
"132",87.33,180.66503
"133",88,179.79196
"134",88.67,180.63866
"135",89.33,178.55827
"136",90,179.32804
"137",90.67,179.16471
"138",91.33,180.73435
"139",92,180.81551
"140",92.67,182.86632
"141",93.33,182.70764
"142",94,183.85334
"143",94.67,182.93492
"144",95.33,182.85118
"145",96,181.67063
"146",96.67,182.0151
"147",97.33,180.86489
"148",98,181.7828
"149",98.67,181.07007
